code,iso,country,slope,pct_slope_per_year,r2,start,end,delta,cluster_id,trend_label
226,GNQ,Equatorial Guinea,2.1554359525135482,0.12234774935256232,0.5725821803570061,0.0,33.2811872824646,33.2811872824646,0,Increasing
748,SWZ,Eswatini,2.4880608871151817,0.07457993495066548,0.42953177498482065,0.0,41.8770036884611,41.8770036884611,0,Increasing
246,FIN,Finland,1.3770984456784348,0.023244214105024495,0.7849093798157362,47.7270235595524,74.3303605207965,26.603336961244104,0,Increasing
250,FRA,France,1.1989113616212819,0.018728844182933836,0.718306272336678,57.883909124032,79.4764072739725,21.592498149940496,0,Increasing
300,GRC,Greece,0.7326549549061809,0.014125236851801538,0.7014638765756895,47.0363321142495,58.4847431935783,11.448411079328807,0,Increasing
308,GRD,Grenada,1.7991689640859854,0.0494236993688642,0.9342787591073821,16.9063858281051,57.8025757261088,40.8961898980037,0,Increasing
332,HTI,Haiti,1.2989237093128663,0.0494164858452957,0.4908230442824094,21.4718443438585,34.8450162047302,13.3731718608717,0,Increasing
340,HND,Honduras,1.4671100322351167,0.05718316060867637,0.7789165376527072,13.608642039787,37.7051282264354,24.0964861866484,0,Increasing
344,HKG,Hong Kong,0.8025424357331209,0.01740327006219635,0.6125176646790238,38.6864086143271,50.2313214331291,11.544912818801997,0,Increasing
364,IRN,Iran,0.9036070605322714,0.029840390969656672,0.7651428966821844,25.5365412965179,42.2694465800739,16.732905283555997,0,Increasing
372,IRL,Ireland,1.5998478236771991,0.029806374880885948,0.7781211711366116,41.0244060389654,65.1244000437601,24.099994004794702,0,Increasing
376,ISR,Israel,1.360264753548515,0.031230067578795203,0.8514099381260025,26.1731708282066,57.4669084510768,31.293737622870196,0,Increasing
380,ITA,Italy,0.40932505902192634,0.007302084973398432,0.5507721709651157,53.6472483893798,59.9779129316797,6.3306645422999,0,Increasing
388,JAM,Jamaica,1.4181254237874132,0.0268559392285997,0.6658403831872817,35.558517339744,60.1288848080422,24.5703674682982,0,Increasing
392,JPN,Japan,0.354708507735039,0.006434044215000111,0.7249989312585788,51.173810470165,57.6028714320609,6.4290609618959,0,Increasing
400,JOR,Jordan,1.0831297978327494,0.026578224276461185,0.6530873836703337,32.3771025014861,59.1196138710588,26.742511369572703,0,Increasing
414,KWT,Kuwait,1.5779215828480249,0.055394125975249,0.6565633093906672,7.70116343075021,48.0701203446285,40.36895691387829,0,Increasing
418,LAO,Laos,1.4711858442177648,0.0835494506918799,0.32166636419458694,0.0,17.7366371424354,17.7366371424354,0,Increasing
422,LBN,Lebanon,2.215937908207652,0.060989736034041384,0.6312988956576915,4.82021920175963,63.3598611392085,58.53964193744887,0,Increasing
434,LBY,Libya,0.5888414194453354,0.01170956555607332,0.6830117057203458,46.3930602154542,57.9642572005262,11.571196985072,0,Increasing
446,MAC,Macao,2.224773619225962,0.04169521104503162,0.7318722014984116,29.5563190738467,64.1053213258774,34.5490022520307,0,Increasing
458,MYS,Malaysia,1.1616144121721539,0.04254683741199658,0.7327046884062043,10.2341573325711,40.0529643727319,29.8188070401608,0,Increasing
462,MDV,Maldives,1.1752737828413498,0.1273946441547392,0.8878686790206288,0.0,23.4000143500158,23.4000143500158,0,Increasing
